1	10.933	0.238
2	13.339	0.292
3	18.395	0.387
4	22.791	0.467
5	32.405	0.658
6	42.047	0.758
7	52.906	0.886
8	77.591	1.139
9	113.822	1.354
10	128.675	1.420
11	183.090	1.586
12	260.532	1.745
13	382.306	1.891
14	544.066	2.017
15	875.390	2.186
16	1284.619	2.332
17	2852.979	2.573
18	3877.789	2.660
19	5352.244	2.749
20	7275.561	2.755
21	9444.406	2.803
22	14294.549	2.811
23	18843.777	2.816
24	25615.232	2.822
25	35358.617	2.828
26	50332.418	2.791
27	70555.945	2.755
